order number,activity,timestamp,user,product,quantity
120,check stock,22-01-2014@09.20,Sue Fox,iPhone5S,2
120,handle payment,22-01-2014@09.27,Sara Jones,iPhone5S,1
121,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
121,check stock,22-01-2014@09.20,Sue Fox,iPhone4S,2
121,ship order,22-01-2014@09.25,Pete Scott,iPhone5S,1
121,handle payment,22-01-2014@09.44,Pete Scott,iPhone5S,3
122,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
122,check stock,22-01-2014@09.08,Sara Jones,iPhone5S,2
122,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,3
122,handle payment,22-01-2014@09.34,Carol Hope,iPhone4S,1
123,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
123,check stock,22-01-2014@09.20,Sue Fox,iPhone4S,1
123,ship order,22-01-2014@09.40,Pete Scott,iPhone5S,2
123,handle payment,22-01-2014@09.59,Sara Jones,iPhone4S,2
124,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
124,check stock,22-01-2014@09.06,Sara Jones,iPhone4S,1
124,ship order,22-01-2014@09.11,Pete Scott,iPhone5S,2
124,handle payment,22-01-2014@09.27,Carol Hope,iPhone4S,1
125,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
125,ship order,22-01-2014@09.16,Pete Scott,iPhone5S,1
125,handle payment,22-01-2014@09.35,Pete Scott,iPhone4S,3
126,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
126,check stock,22-01-2014@09.08,Sara Jones,iPhone4S,3
126,ship order,22-01-2014@09.21,Pete Scott,iPhone4S,3
126,handle payment,22-01-2014@09.27,Sue Fox,iPhone5S,3
127,check stock,22-01-2014@09.00,Carol Hope,iPhone4S,2
128,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
128,check stock,22-01-2014@09.20,Pete Scott,iPhone4S,1
128,ship order,22-01-2014@09.28,Sara Jones,iPhone4S,2
128,handle payment,22-01-2014@09.45,Carol Hope,iPhone5S,3
129,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
129,check stock,22-01-2014@09.11,Carol Hope,iPhone5S,3
129,ship order,22-01-2014@09.21,Carol Hope,iPhone4S,3
129,handle payment,22-01-2014@09.26,Sue Fox,iPhone5S,2
130,check stock,22-01-2014@09.00,Carol Hope,iPhone4S,1
130,ship order,22-01-2014@09.12,Sara Jones,iPhone4S,2
130,handle payment,22-01-2014@09.24,Sara Jones,iPhone4S,3
131,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
131,check stock,22-01-2014@09.16,Pete Scott,iPhone4S,3
131,handle payment,22-01-2014@09.25,Pete Scott,iPhone4S,3
132,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
132,check stock,22-01-2014@09.12,Pete Scott,iPhone5S,2
132,handle payment,22-01-2014@09.30,Sara Jones,iPhone5S,2
133,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
133,check stock,22-01-2014@09.18,Carol Hope,iPhone4S,2
133,ship order,22-01-2014@09.34,Sue Fox,iPhone4S,3
133,handle payment,22-01-2014@09.54,Sue Fox,iPhone5S,2
134,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
134,check stock,22-01-2014@09.19,Carol Hope,iPhone4S,2
134,ship order,22-01-2014@09.38,Pete Scott,iPhone4S,2
134,handle payment,22-01-2014@09.52,Carol Hope,iPhone5S,2
135,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
135,check stock,22-01-2014@09.05,Sara Jones,iPhone5S,1
135,ship order,22-01-2014@09.13,Carol Hope,iPhone5S,1
135,handle payment,22-01-2014@09.22,Pete Scott,iPhone4S,3
136,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
136,check stock,22-01-2014@09.17,Sue Fox,iPhone5S,1
136,ship order,22-01-2014@09.26,Carol Hope,iPhone5S,1
136,handle payment,22-01-2014@09.36,Sara Jones,iPhone5S,3
137,check stock,22-01-2014@09.00,Sara Jones,iPhone5S,2
137,handle payment,22-01-2014@09.15,Pete Scott,iPhone5S,3
138,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
138,check stock,22-01-2014@09.15,Sue Fox,iPhone4S,3
138,handle payment,22-01-2014@09.29,Carol Hope,iPhone4S,3
139,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
139,check stock,22-01-2014@09.10,Carol Hope,iPhone4S,1
139,ship order,22-01-2014@09.26,Carol Hope,iPhone4S,3
139,handle payment,22-01-2014@09.46,Carol Hope,iPhone4S,3
140,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
140,check stock,22-01-2014@09.17,Sara Jones,iPhone5S,3
140,ship order,22-01-2014@09.33,Pete Scott,iPhone5S,3
140,handle payment,22-01-2014@09.53,Pete Scott,iPhone5S,2
141,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
141,handle payment,22-01-2014@09.09,Sara Jones,iPhone5S,2
142,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
142,check stock,22-01-2014@09.16,Pete Scott,iPhone5S,1
142,ship order,22-01-2014@09.33,Carol Hope,iPhone5S,2
142,handle payment,22-01-2014@09.53,Carol Hope,iPhone4S,1
143,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
143,check stock,22-01-2014@09.20,Carol Hope,iPhone4S,1
143,ship order,22-01-2014@09.34,Sara Jones,iPhone5S,2
143,handle payment,22-01-2014@09.39,Carol Hope,iPhone4S,3
144,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
144,ship order,22-01-2014@09.07,Carol Hope,iPhone5S,1
144,handle payment,22-01-2014@09.17,Sue Fox,iPhone5S,2
145,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
145,check stock,22-01-2014@09.06,Carol Hope,iPhone4S,1
145,handle payment,22-01-2014@09.17,Pete Scott,iPhone5S,3
146,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
146,check stock,22-01-2014@09.07,Sue Fox,iPhone4S,1
146,ship order,22-01-2014@09.23,Sara Jones,iPhone5S,2
146,handle payment,22-01-2014@09.30,Carol Hope,iPhone5S,3
147,check stock,22-01-2014@09.00,Pete Scott,iPhone4S,3
147,ship order,22-01-2014@09.07,Sue Fox,iPhone4S,3
147,handle payment,22-01-2014@09.16,Sara Jones,iPhone4S,2
148,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
148,check stock,22-01-2014@09.18,Carol Hope,iPhone4S,3
148,ship order,22-01-2014@09.29,Sara Jones,iPhone4S,2
148,handle payment,22-01-2014@09.47,Sara Jones,iPhone4S,1
149,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
149,check stock,22-01-2014@09.11,Sue Fox,iPhone5S,1
149,ship order,22-01-2014@09.30,Carol Hope,iPhone5S,3
149,handle payment,22-01-2014@09.43,Sue Fox,iPhone4S,2
150,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
150,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,3
150,ship order,22-01-2014@09.29,Pete Scott,iPhone5S,2
150,handle payment,22-01-2014@09.47,Carol Hope,iPhone4S,2
151,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
151,check stock,22-01-2014@09.18,Pete Scott,iPhone4S,3
151,ship order,22-01-2014@09.32,Pete Scott,iPhone4S,1
151,handle payment,22-01-2014@09.45,Sue Fox,iPhone4S,2
152,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
152,check stock,22-01-2014@09.16,Pete Scott,iPhone4S,1
152,ship order,22-01-2014@09.21,Carol Hope,iPhone4S,3
152,handle payment,22-01-2014@09.34,Carol Hope,iPhone4S,1
153,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
153,check stock,22-01-2014@09.16,Sue Fox,iPhone4S,3
153,ship order,22-01-2014@09.32,Sue Fox,iPhone5S,2
153,handle payment,22-01-2014@09.48,Sue Fox,iPhone4S,3
154,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,1
154,ship order,22-01-2014@09.11,Pete Scott,iPhone4S,2
154,handle payment,22-01-2014@09.26,Pete Scott,iPhone5S,1
155,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
155,check stock,22-01-2014@09.19,Carol Hope,iPhone4S,3
155,handle payment,22-01-2014@09.35,Sara Jones,iPhone4S,3
156,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
156,check stock,22-01-2014@09.11,Carol Hope,iPhone5S,2
156,ship order,22-01-2014@09.29,Sara Jones,iPhone5S,3
156,handle payment,22-01-2014@09.35,Sue Fox,iPhone5S,2
157,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
157,check stock,22-01-2014@09.07,Pete Scott,iPhone4S,2
157,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,3
157,handle payment,22-01-2014@09.35,Pete Scott,iPhone4S,1
158,check stock,22-01-2014@09.00,Sue Fox,iPhone5S,3
158,ship order,22-01-2014@09.05,Pete Scott,iPhone4S,1
158,handle payment,22-01-2014@09.19,Sara Jones,iPhone4S,3
159,check stock,22-01-2014@09.00,Sue Fox,iPhone4S,3
159,ship order,22-01-2014@09.20,Carol Hope,iPhone5S,3
159,handle payment,22-01-2014@09.33,Pete Scott,iPhone4S,3
160,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
160,check stock,22-01-2014@09.10,Sara Jones,iPhone4S,3
160,ship order,22-01-2014@09.29,Pete Scott,iPhone5S,2
160,handle payment,22-01-2014@09.35,Pete Scott,iPhone5S,3
161,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
161,check stock,22-01-2014@09.13,Pete Scott,iPhone4S,3
162,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
162,check stock,22-01-2014@09.07,Pete Scott,iPhone4S,2
162,ship order,22-01-2014@09.18,Pete Scott,iPhone4S,2
162,handle payment,22-01-2014@09.33,Sara Jones,iPhone5S,1
163,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,1
163,ship order,22-01-2014@09.11,Carol Hope,iPhone4S,1
163,handle payment,22-01-2014@09.17,Carol Hope,iPhone5S,3
164,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
164,check stock,22-01-2014@09.15,Carol Hope,iPhone5S,3
164,ship order,22-01-2014@09.27,Sara Jones,iPhone4S,2
164,handle payment,22-01-2014@09.34,Sara Jones,iPhone5S,2
165,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
165,ship order,22-01-2014@09.16,Pete Scott,iPhone4S,2
165,handle payment,22-01-2014@09.36,Sue Fox,iPhone4S,2
166,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
166,check stock,22-01-2014@09.16,Carol Hope,iPhone5S,1
166,ship order,22-01-2014@09.36,Pete Scott,iPhone5S,1
166,handle payment,22-01-2014@09.42,Carol Hope,iPhone5S,1
167,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
167,check stock,22-01-2014@09.13,Pete Scott,iPhone5S,2
167,handle payment,22-01-2014@09.32,Sara Jones,iPhone4S,1
168,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
168,handle payment,22-01-2014@09.20,Sara Jones,iPhone4S,2
169,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
169,check stock,22-01-2014@09.15,Sue Fox,iPhone4S,1
169,ship order,22-01-2014@09.33,Sue Fox,iPhone5S,3
169,handle payment,22-01-2014@09.42,Pete Scott,iPhone5S,3
170,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
170,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,2
170,ship order,22-01-2014@09.37,Sue Fox,iPhone5S,3
171,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
171,ship order,22-01-2014@09.09,Sara Jones,iPhone4S,1
172,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
172,ship order,22-01-2014@09.17,Sara Jones,iPhone5S,2
172,handle payment,22-01-2014@09.31,Sara Jones,iPhone5S,2
173,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
173,check stock,22-01-2014@09.14,Sara Jones,iPhone4S,1
173,ship order,22-01-2014@09.32,Sue Fox,iPhone4S,1
173,handle payment,22-01-2014@09.48,Carol Hope,iPhone5S,1
174,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
174,check stock,22-01-2014@09.09,Pete Scott,iPhone5S,2
174,ship order,22-01-2014@09.22,Sue Fox,iPhone5S,2
175,check stock,22-01-2014@09.00,Pete Scott,iPhone5S,2
175,ship order,22-01-2014@09.09,Pete Scott,iPhone5S,3
176,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
176,ship order,22-01-2014@09.05,Carol Hope,iPhone4S,3
176,handle payment,22-01-2014@09.14,Pete Scott,iPhone5S,2
177,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
177,check stock,22-01-2014@09.14,Pete Scott,iPhone4S,2
177,ship order,22-01-2014@09.27,Carol Hope,iPhone4S,3
177,handle payment,22-01-2014@09.42,Sara Jones,iPhone4S,1
178,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
178,check stock,22-01-2014@09.11,Carol Hope,iPhone5S,2
178,ship order,22-01-2014@09.26,Pete Scott,iPhone4S,2
178,handle payment,22-01-2014@09.39,Carol Hope,iPhone5S,1
179,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
179,check stock,22-01-2014@09.15,Sara Jones,iPhone4S,1
179,handle payment,22-01-2014@09.35,Carol Hope,iPhone4S,1
180,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
180,check stock,22-01-2014@09.17,Pete Scott,iPhone4S,3
180,handle payment,22-01-2014@09.31,Pete Scott,iPhone5S,3
181,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
181,check stock,22-01-2014@09.07,Pete Scott,iPhone4S,2
181,ship order,22-01-2014@09.23,Sara Jones,iPhone4S,1
181,handle payment,22-01-2014@09.34,Sara Jones,iPhone5S,1
182,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
182,check stock,22-01-2014@09.09,Sara Jones,iPhone4S,1
182,ship order,22-01-2014@09.18,Carol Hope,iPhone5S,2
182,handle payment,22-01-2014@09.26,Sara Jones,iPhone5S,2
183,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
183,check stock,22-01-2014@09.18,Pete Scott,iPhone5S,1
183,ship order,22-01-2014@09.25,Carol Hope,iPhone4S,3
183,handle payment,22-01-2014@09.34,Sue Fox,iPhone4S,2
184,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
184,check stock,22-01-2014@09.17,Sue Fox,iPhone5S,1
184,ship order,22-01-2014@09.35,Pete Scott,iPhone5S,1
184,handle payment,22-01-2014@09.40,Sara Jones,iPhone5S,1
185,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
185,check stock,22-01-2014@09.11,Sue Fox,iPhone5S,1
185,ship order,22-01-2014@09.20,Carol Hope,iPhone5S,3
185,handle payment,22-01-2014@09.39,Sara Jones,iPhone4S,1
186,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
186,check stock,22-01-2014@09.18,Carol Hope,iPhone4S,2
186,ship order,22-01-2014@09.38,Pete Scott,iPhone5S,1
186,handle payment,22-01-2014@09.43,Sara Jones,iPhone5S,2
187,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
187,check stock,22-01-2014@09.05,Carol Hope,iPhone4S,1
187,ship order,22-01-2014@09.23,Carol Hope,iPhone4S,2
187,handle payment,22-01-2014@09.43,Carol Hope,iPhone4S,1
188,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
188,check stock,22-01-2014@09.12,Carol Hope,iPhone4S,2
188,ship order,22-01-2014@09.18,Sue Fox,iPhone5S,2
188,handle payment,22-01-2014@09.26,Sara Jones,iPhone4S,1
189,ship order,22-01-2014@09.00,Sue Fox,iPhone5S,2
189,handle payment,22-01-2014@09.08,Pete Scott,iPhone5S,2
190,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
190,ship order,22-01-2014@09.19,Carol Hope,iPhone4S,1
190,handle payment,22-01-2014@09.39,Carol Hope,iPhone5S,1
191,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
191,check stock,22-01-2014@09.06,Sara Jones,iPhone5S,2
191,ship order,22-01-2014@09.11,Sue Fox,iPhone4S,1
191,handle payment,22-01-2014@09.22,Sue Fox,iPhone5S,3
192,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
192,check stock,22-01-2014@09.19,Pete Scott,iPhone4S,3
192,ship order,22-01-2014@09.24,Carol Hope,iPhone5S,3
192,handle payment,22-01-2014@09.41,Sara Jones,iPhone4S,3
193,register order,22-01-2014@09.00,Pete Scott,iPhone4S,3
193,ship order,22-01-2014@09.09,Sue Fox,iPhone4S,1
193,handle payment,22-01-2014@09.25,Sara Jones,iPhone4S,2
194,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
194,check stock,22-01-2014@09.13,Sara Jones,iPhone4S,3
194,ship order,22-01-2014@09.26,Carol Hope,iPhone5S,2
194,handle payment,22-01-2014@09.37,Sue Fox,iPhone5S,2
195,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
195,check stock,22-01-2014@09.07,Carol Hope,iPhone4S,3
195,ship order,22-01-2014@09.21,Sara Jones,iPhone4S,1
195,handle payment,22-01-2014@09.29,Carol Hope,iPhone4S,2
196,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,3
196,ship order,22-01-2014@09.20,Sue Fox,iPhone5S,3
196,handle payment,22-01-2014@09.28,Sara Jones,iPhone4S,2
197,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
197,check stock,22-01-2014@09.07,Sue Fox,iPhone5S,2
197,ship order,22-01-2014@09.16,Sara Jones,iPhone5S,3
197,handle payment,22-01-2014@09.33,Sara Jones,iPhone5S,1
198,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
198,check stock,22-01-2014@09.15,Pete Scott,iPhone4S,2
198,ship order,22-01-2014@09.27,Pete Scott,iPhone5S,3
198,handle payment,22-01-2014@09.39,Carol Hope,iPhone4S,2
199,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
199,check stock,22-01-2014@09.15,Pete Scott,iPhone5S,2
199,ship order,22-01-2014@09.35,Pete Scott,iPhone5S,2
199,handle payment,22-01-2014@09.47,Carol Hope,iPhone4S,2
200,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
200,check stock,22-01-2014@09.06,Sue Fox,iPhone5S,2
200,ship order,22-01-2014@09.19,Sue Fox,iPhone5S,1
200,handle payment,22-01-2014@09.32,Sue Fox,iPhone5S,2
201,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
201,check stock,22-01-2014@09.13,Sue Fox,iPhone4S,2
201,ship order,22-01-2014@09.22,Sara Jones,iPhone4S,2
201,handle payment,22-01-2014@09.35,Sue Fox,iPhone4S,3
202,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
202,check stock,22-01-2014@09.13,Sue Fox,iPhone5S,1
202,handle payment,22-01-2014@09.26,Pete Scott,iPhone5S,2
203,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
203,check stock,22-01-2014@09.10,Carol Hope,iPhone5S,2
203,ship order,22-01-2014@09.28,Sue Fox,iPhone5S,3
203,handle payment,22-01-2014@09.33,Sara Jones,iPhone4S,3
204,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
204,check stock,22-01-2014@09.10,Pete Scott,iPhone5S,3
204,ship order,22-01-2014@09.16,Carol Hope,iPhone5S,2
204,handle payment,22-01-2014@09.23,Sue Fox,iPhone5S,3
205,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
205,ship order,22-01-2014@09.11,Sara Jones,iPhone5S,3
205,handle payment,22-01-2014@09.18,Carol Hope,iPhone4S,2
206,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
206,check stock,22-01-2014@09.18,Sue Fox,iPhone5S,2
206,ship order,22-01-2014@09.24,Pete Scott,iPhone4S,2
206,handle payment,22-01-2014@09.39,Carol Hope,iPhone5S,3
207,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
207,check stock,22-01-2014@09.08,Sue Fox,iPhone4S,1
207,ship order,22-01-2014@09.19,Sara Jones,iPhone5S,2
207,handle payment,22-01-2014@09.29,Sara Jones,iPhone4S,3
208,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
208,check stock,22-01-2014@09.14,Carol Hope,iPhone5S,2
208,handle payment,22-01-2014@09.21,Sue Fox,iPhone5S,2
209,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
209,check stock,22-01-2014@09.18,Sue Fox,iPhone4S,1
209,handle payment,22-01-2014@09.35,Sara Jones,iPhone4S,2
210,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
210,check stock,22-01-2014@09.12,Carol Hope,iPhone5S,3
210,ship order,22-01-2014@09.31,Carol Hope,iPhone4S,1
210,handle payment,22-01-2014@09.46,Carol Hope,iPhone5S,2
211,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
211,check stock,22-01-2014@09.16,Sara Jones,iPhone5S,3
211,ship order,22-01-2014@09.28,Pete Scott,iPhone5S,1
211,handle payment,22-01-2014@09.48,Sara Jones,iPhone5S,1
212,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
212,check stock,22-01-2014@09.12,Sara Jones,iPhone5S,2
212,ship order,22-01-2014@09.29,Sara Jones,iPhone5S,2
212,handle payment,22-01-2014@09.40,Sue Fox,iPhone4S,2
213,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
213,check stock,22-01-2014@09.10,Pete Scott,iPhone5S,2
213,ship order,22-01-2014@09.24,Sara Jones,iPhone5S,3
213,handle payment,22-01-2014@09.41,Carol Hope,iPhone5S,1
214,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
214,check stock,22-01-2014@09.18,Pete Scott,iPhone4S,1
214,ship order,22-01-2014@09.37,Sara Jones,iPhone5S,3
214,handle payment,22-01-2014@09.52,Pete Scott,iPhone4S,3
215,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
215,check stock,22-01-2014@09.06,Sue Fox,iPhone5S,1
215,handle payment,22-01-2014@09.22,Pete Scott,iPhone4S,1
216,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
216,check stock,22-01-2014@09.15,Pete Scott,iPhone4S,3
216,ship order,22-01-2014@09.24,Sue Fox,iPhone5S,2
216,handle payment,22-01-2014@09.44,Pete Scott,iPhone5S,3
217,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
217,check stock,22-01-2014@09.19,Pete Scott,iPhone4S,1
217,handle payment,22-01-2014@09.29,Carol Hope,iPhone4S,3
218,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
218,check stock,22-01-2014@09.08,Carol Hope,iPhone4S,2
218,ship order,22-01-2014@09.26,Sue Fox,iPhone4S,1
218,handle payment,22-01-2014@09.37,Pete Scott,iPhone5S,1
219,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
219,ship order,22-01-2014@09.05,Sue Fox,iPhone4S,2
219,handle payment,22-01-2014@09.25,Carol Hope,iPhone5S,3
220,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
220,check stock,22-01-2014@09.20,Sara Jones,iPhone5S,2
220,ship order,22-01-2014@09.35,Sue Fox,iPhone5S,2
220,handle payment,22-01-2014@09.40,Pete Scott,iPhone5S,2
221,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
221,check stock,22-01-2014@09.15,Pete Scott,iPhone4S,2
221,ship order,22-01-2014@09.28,Pete Scott,iPhone5S,1
221,handle payment,22-01-2014@09.41,Sue Fox,iPhone5S,1
222,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
222,check stock,22-01-2014@09.13,Sue Fox,iPhone5S,1
222,ship order,22-01-2014@09.28,Sara Jones,iPhone5S,1
222,handle payment,22-01-2014@09.39,Sara Jones,iPhone5S,1
223,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
223,ship order,22-01-2014@09.07,Carol Hope,iPhone5S,3
223,handle payment,22-01-2014@09.23,Sara Jones,iPhone4S,3
224,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
224,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,3
224,ship order,22-01-2014@09.33,Carol Hope,iPhone4S,3
224,handle payment,22-01-2014@09.49,Sara Jones,iPhone4S,3
225,check stock,22-01-2014@09.00,Pete Scott,iPhone4S,3
225,ship order,22-01-2014@09.13,Sara Jones,iPhone4S,2
225,handle payment,22-01-2014@09.19,Carol Hope,iPhone4S,3
226,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
226,ship order,22-01-2014@09.19,Sara Jones,iPhone4S,3
226,handle payment,22-01-2014@09.38,Sue Fox,iPhone5S,2
227,check stock,22-01-2014@09.00,Pete Scott,iPhone5S,3
227,ship order,22-01-2014@09.16,Pete Scott,iPhone5S,3
227,handle payment,22-01-2014@09.32,Sara Jones,iPhone5S,2
228,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
228,ship order,22-01-2014@09.12,Carol Hope,iPhone4S,1
